SUBJECT	Coursecode	GRADING_BASIS_ENRL	Gender	AGE	YearSchool	COMP_ACT_SCORE	URM	msl01	msl02	msl03	msl04	msl05	msl06	msl07	msl08	msl09	msl10	msl11	msl12	msl13	msl14	msl15	msl16	msl17	msl18	msl19	msl20	Exams_percent	Course_percent	NonExam_percent	ZExams_percent	ZCourse_percent	ZNonExam_percent
BIOL	1001.1	S-N	0	19	Sophomore	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.607	0.8017	0.9964	-1.265183601	-0.654358508	0.592346238
BIOL	1001.1	S-N	1	19	Freshman	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.62775	0.8153	1.00285	-1.09918558	-0.490235338	0.669214685
BIOL	1001.1	S-N	0	19	Sophomore	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.702833333	0.8186	0.934366667	-0.498526078	-0.450411334	-0.146941518
BIOL	1001.1	A-F	1	19	Freshman	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.790333333	0.8817	0.973066667	0.201465575	0.311071904	0.314269169
BIOL	1001.1	A-F	0	19	Sophomore	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.83475	0.914	0.99325	0.556794674	0.700864432	0.554805833
BIOL	1001.1	S-N	0	19	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.890333333	0.9325	0.974666667	1.001456036	0.924120215	0.333337311
BIOL	1001.1	A-F	1	19	Junior	22	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.693083333	0.839	0.984916667	-0.576525148	-0.204226579	0.455492597
BIOL	1001.1	A-F	0	19	Freshman	22	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.78475	0.8946	1.00445	0.156799444	0.466747557	0.688282828
BIOL	1001.1	A-F	1	19	Sophomore	22	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.844416667	0.9183	0.992183333	0.634127088	0.752756317	0.542093734
BIOL	1001.1	A-F	0	19	Freshman	23	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.470833333	0.708	0.945166667	-2.354503948	-1.785118878	-0.018231558
BIOL	1001.1	A-F	0	19	Freshman	23	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.7195	0.8633	1.0071	-0.365194332	0.089022909	0.719864438
BIOL	1001.1	A-F	0	19	Sophomore	23	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.8195	0.8967	0.9739	0.434796129	0.492090106	0.324200489
BIOL	1001.1	A-F	1	19	Sophomore	24	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.6445	0.8332	1.0219	-0.965187178	-0.274220283	0.896244752
BIOL	1001.1	A-F	0	19	Sophomore	24	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.683333333	0.851	1.018666667	-0.654524218	-0.059412017	0.857711219
BIOL	1001.1	A-F	0	19	Sophomore	24	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.7695	0.8922	1.0149	0.034800899	0.437784645	0.812821631
BIOL	1001.1	A-F	0	19	Freshman	24	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.779166667	0.8882	0.997233333	0.112133312	0.389513125	0.602277558
BIOL	1001.1	A-F	0	19	Sophomore	24	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.786166667	0.8731	0.960033333	0.168132645	0.207288134	0.158943254
BIOL	1001.1	A-F	1	19	Sophomore	24	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.906916667	0.9414	0.975883333	1.134121126	1.031524348	0.347837037
BIOL	1001.1	A-F	0	19	Sophomore	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.618083333	0.6259	0.633716667	-1.176517994	-2.775891837	-3.729964593
BIOL	1001.1	A-F	1	19	Freshman	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.950083333	0.9845	1.018916667	1.479450337	1.551649982	0.860690616
BIOL	1001.1	S-N	1	19	Freshman	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.483333333	0.6181	0.752866667	-2.25450514	-2.870021303	-2.309983887
BIOL	1001.1	A-F	0	19	Freshman	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.67775	0.8239	0.97005	-0.699190349	-0.386451569	0.278317773
BIOL	1001.1	A-F	0	19	Sophomore	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.68475	0.7332	0.78165	-0.643191017	-1.481008298	-1.966955959
BIOL	1001.1	A-F	1	19	Sophomore	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.72925	0.8006	0.87195	-0.287195262	-0.667633176	-0.89079769
BIOL	1001.1	A-F	1	19	Junior	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.776416667	0.8887	1.000983333	0.090133575	0.395547065	0.646968516
BIOL	1001.1	A-F	1	19	Sophomore	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.82775	0.9243	1.02085	0.500795342	0.825163598	0.883731284
BIOL	1001.1	A-F	1	19	Sophomore	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.873666667	0.8425	0.811333333	0.868124298	-0.161988998	-1.613202202
BIOL	1001.1	A-F	0	19	Sophomore	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.925	0.9477	0.9704	1.278786065	1.107551993	0.282488929
BIOL	1001.1	A-F	0	19	Freshman	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.665333333	0.7882	0.911066667	-0.798522501	-0.81727489	-0.424621337
BIOL	1001.1	A-F	0	19	Sophomore	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.713916667	0.8699	1.025883333	-0.409860463	0.168670918	0.943716477
BIOL	1001.1	A-F	1	19	Sophomore	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.72925	0.8179	0.90655	-0.287195262	-0.45885885	-0.478449117
BIOL	1001.1	A-F	0	19	Sophomore	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.779166667	0.8517	0.924233333	0.112133312	-0.050964501	-0.267706425
BIOL	1001.1	A-F	1	19	Sophomore	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.78475	0.8917	0.99865	0.156799444	0.431750705	0.619160812
BIOL	1001.1	A-F	0	19	Sophomore	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.888916667	0.9602	1.031483333	0.990122843	1.258400495	1.010454974
BIOL	1001.1	A-F	0	19	Sophomore	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.686166667	0.707	0.727833333	-0.631857816	-1.797186758	-2.608320868
BIOL	1001.1	A-F	1	19	Sophomore	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.79025	0.8505	0.91075	0.200798919	-0.065445957	-0.428395244
BIOL	1001.1	A-F	1	19	Sophomore	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.84725	0.9438	1.04035	0.656793482	1.060487261	1.116124266
BIOL	1001.1	A-F	0	19	Freshman	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.86525	0.8938	0.92235	0.800791765	0.457093253	-0.290151214
BIOL	1001.1	A-F	0	19	Sophomore	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.868083333	0.9404	1.012716667	0.823458159	1.019456468	0.786801566
BIOL	1001.1	A-F	1	19	Sophomore	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.898666667	0.915	0.931333333	1.068121913	0.712932312	-0.183091545
BIOL	1001.1	A-F	1	19	Sophomore	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.901416667	0.9707	1.039983333	1.090121651	1.385113236	1.111754479
BIOL	1001.1	WTH	1	19	Sophomore	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1001.1	A-F	0	19	Sophomore	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.5445	0.7544	0.9643	-1.765177639	-1.225169239	0.209791637
BIOL	1001.1	S-N	0	19	Sophomore	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.763916667	0.8829	1.001883333	-0.009865233	0.32555336	0.657694346
BIOL	1001.1	A-F	0	19	Sophomore	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.8125	0.9014	0.9903	0.378796797	0.548809142	0.519648946
BIOL	1001.1	S-N	1	19	Sophomore	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.86525	0.9183	0.97135	0.800791765	0.752756317	0.293810638
BIOL	1001.1	A-F	1	19	Junior	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.936166667	0.9339	0.931633333	1.368118336	0.941015247	-0.179516268
BIOL	1001.1	A-F	1	19	Sophomore	30	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.741666667	0.76	0.778333333	-0.18786311	-1.15758911	-2.006482633
BIOL	1001.1	A-F	1	19	Sophomore	30	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.7555	0.8692	0.9829	-0.077197766	0.160223402	0.431458789
BIOL	1001.1	A-F	1	19	Junior	31	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1001.1	A-F	1	19	Freshman	31	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.795833333	0.9031	1.010366667	0.245465051	0.569324539	0.758795232
BIOL	1001.1	A-F	1	19	Junior	31	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.876416667	0.9375	0.998583333	0.890124036	0.984459616	0.618366303
BIOL	1001.1	A-F	0	19	Freshman	31	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.876416667	0.9061	0.935783333	0.890124036	0.605528179	-0.130058275
BIOL	1001.1	A-F	0	19	Freshman	32	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1001.1	A-F	1	19	Sophomore	32	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1001.1	A-F	1	19	Junior	33	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.8375	0.9088	0.9801	0.578794412	0.638111456	0.39808954
BIOL	1001.1	S-N	1	19	Sophomore	33	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.845833333	0.7465	0.647166667	0.645460281	-1.320505492	-3.569673024
BIOL	1001.1	A-F	1	19	Sophomore	33	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.906916667	0.9452	0.983483333	1.134121126	1.077382293	0.438410712
BIOL	1001.1	A-F	1	19	Freshman	33	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.920833333	0.951	0.981166667	1.245453127	1.147375998	0.410801639
BIOL	1001.1	A-F	1	19	Senior	34	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.838833333	0.8207	0.802566667	0.589460949	-0.425068785	-1.717679723
BIOL	1001.1	A-F	1	19	Sophomore	34	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.857	0.811	0.765	0.734792552	-0.542127223	-2.165383813
BIOL	1001.1	A-F	1	19	Junior	35	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1001.1	A-F	0	18	Freshman	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.866666667	0.9264	0.986133333	0.812124966	0.850506146	0.469992322
BIOL	1001.1	A-F	1	18	Freshman	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.895833333	0.9235	0.951166667	1.045455512	0.815509294	0.053273974
BIOL	1001.1	A-F	1	18	Freshman	22	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.783333333	0.8151	0.846866667	0.145466243	-0.492648914	-1.189730538
BIOL	1001.1	A-F	0	18	Freshman	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.79725	0.91	1.02275	0.256798251	0.652592912	0.906374703
BIOL	1001.1	A-F	1	18	Freshman	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.875	0.9316	0.9882	0.878790835	0.913259123	0.494622009
BIOL	1001.1	A-F	1	18	Freshman	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.737583333	0.8489	0.960216667	-0.220529393	-0.084754565	0.161128153
BIOL	1001.1	A-F	0	18	Non-degree	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.88475	0.9261	0.96745	0.956789905	0.846885782	0.247332042
BIOL	1001.1	A-F	0	18	Freshman	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.720833333	0.824	0.927166667	-0.354527795	-0.385244781	-0.232748157
BIOL	1001.1	A-F	0	18	Freshman	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.752833333	0.8238	0.894766667	-0.098530848	-0.387658357	-0.618878034
BIOL	1001.1	A-F	1	18	Freshman	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.813916667	0.9089	1.003883333	0.390129998	0.639318244	0.681529523
BIOL	1001.1	A-F	0	18	Freshman	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.62775	0.7428	0.85785	-1.09918558	-1.365156648	-1.058835692
BIOL	1001.1	A-F	0	18	Freshman	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.798583333	0.9021	1.005616667	0.267464788	0.557256659	0.702186685
BIOL	1001.1	A-F	0	18	Non-degree	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.70425	0.8438	0.98335	-0.487192877	-0.146300754	0.436821704
BIOL	1001.1	A-F	1	18	Freshman	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.807	0.8934	0.9798	0.334797321	0.452266101	0.394514263
BIOL	1001.1	A-F	1	18	Sophomore	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.9	0.9655	1.031	1.07878845	1.32236026	1.00469481
BIOL	1001.1	A-F	0	18	Freshman	30	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.852833333	0.9426	1.032366667	0.701459613	1.046005804	1.020982186
BIOL	1001.1	A-F	1	18	Freshman	30	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.881916667	0.913	0.944083333	0.934123511	0.688796552	-0.031142288
BIOL	1001.1	A-F	1	18	Freshman	30	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.888916667	0.9386	0.988283333	0.990122843	0.997734284	0.495615138
BIOL	1001.1	A-F	1	18	Freshman	31	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1001.1	A-F	0	18	Sophomore	32	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1001.1	A-F	0	18	Non-degree	33	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.875	0.9411	1.0072	0.878790835	1.027903984	0.721056197
BIOL	1001.1	A-F	1	18	Junior	34	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1001.1	A-F	0	17	Non-degree	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.879166667	0.952	1.024833333	0.912123773	1.159443878	0.931203009
BIOL	1001.1	A-F	0	17	Non-degree	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.9125	0.9676	1.0227	1.178787258	1.347702808	0.905778823
BIOL	1001.1	A-F	1	17	Non-degree	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.915333333	0.9672	1.019066667	1.201453651	1.342875656	0.862478255
BIOL	1001.1	A-F	1	17	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.925	0.9578	0.9906	1.278786065	1.229437583	0.523224223
BIOL	1001.1	A-F	0	17	Non-degree	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.925	0.971	1.017	1.278786065	1.388733601	0.837848567
BIOL	1001.1	A-F	1	17	Non-degree	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.940333333	0.9616	0.982866667	1.401451267	1.275295527	0.43106154
BIOL	1001.1	A-F	0	17	Non-degree	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.958333333	0.9855	1.012666667	1.54544955	1.563717863	0.786205686
BIOL	1001.1	A-F	0	17	Junior	21	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.801416667	0.875	0.948583333	0.29013119	0.230217107	0.022486862
BIOL	1001.1	A-F	1	17	Freshman	24	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.782	0.879	0.976	0.134799706	0.278488627	0.349227426
BIOL	1001.1	A-F	0	17	Non-degree	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.80975	0.902	0.99425	0.356797059	0.556049871	0.566723422
BIOL	1001.1	A-F	0	17	Non-degree	27	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.686166667	0.8432	1.000233333	-0.631857816	-0.153541482	0.638030324
BIOL	1001.1	A-F	0	17	Non-degree	30	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.861083333	0.9083	0.955516667	0.767458826	0.632077515	0.105115486
BIOL	1001.1	A-F	1	17	Sophomore	34	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1001.1	A-F	0	16	Junior	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1001.1	A-F	1	16	Non-degree	26	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.886166667	0.9478	1.009433333	0.968123106	1.108758781	0.747672141
BIOL	1003.1	S-N	0	42	Senior	 	0	7	1	4	4	6	7	4	7	5	3	6	5	5	2	4	1	6	1	7	6	0.829090909	0.861444444	0.8836875	1.057769018	0.510818364	-0.087741076
BIOL	1003.1	A-F	1	27	Senior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1003.1	S-N	1	26	Senior	 	0	6	1	1	5	5	6	5	4	5	2	7	6	4	1	6	2	6	3	5	5	 	 	 	 	 	 
BIOL	1003.1	S-N	1	25	Senior	 	0	1	1	1	1	1	5	1	1	1	1	1	5	6	4	1	1	1	1	1	1	0.800454545	0.799703704	0.7991875	0.837850039	-0.115234404	-0.853428955
BIOL	1003.1	S-N	0	24	Senior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.485909091	0.671851852	0.7996875	-1.577767913	-1.411655631	-0.848898257
BIOL	1003.1	S-N	1	23	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.377272727	0.620333333	0.7874375	-2.412063712	-1.934054803	-0.959900346
BIOL	1003.1	A-F	1	23	Senior	 	0	4	4	2	6	6	7	6	5	5	3	7	7	7	2	5	4	5	2	6	7	0.734545455	0.815407407	0.871	0.331687324	0.044001568	-0.202707525
BIOL	1003.1	A-F	0	23	Senior	29	0	7	4	3	7	7	7	7	4	7	4	6	7	7	3	7	3	6	1	7	7	0.777727273	0.756	0.7410625	0.663311175	-0.558391141	-1.38012254
BIOL	1003.1	S-N	0	23	Senior	30	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.813636364	0.868518519	0.90625	0.93908259	0.582549675	0.116706649
BIOL	1003.1	A-F	0	22	Junior	 	0	4	2	6	6	4	6	1	3	2	5	4	4	3	6	4	6	5	5	4	4	0.482272727	0.698	0.8463125	-1.605694135	-1.146512705	-0.426410715
BIOL	1003.1	S-N	0	22	Senior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.513636364	0.654296296	0.751	-1.364830489	-1.589669442	-1.290074927
BIOL	1003.1	S-N	1	22	Junior	 	0	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.515454545	0.638703704	0.7234375	-1.350867386	-1.747778745	-1.539829627
BIOL	1003.1	A-F	0	22	Freshman	 	0	5	3	4	4	4	5	6	6	4	3	4	5	5	3	4	4	4	3	4	3	0.515909091	0.716	0.8535625	-1.347376605	-0.96399222	-0.360715601
BIOL	1003.1	S-N	0	22	Junior	 	0	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0.656363636	0.82	0.9325	-0.268726394	0.090570585	0.354568268
BIOL	1003.1	A-F	0	22	Senior	 	0	4	5	4	4	5	6	5	6	5	5	5	4	5	7	4	4	5	5	5	5	0.713636364	0.859296296	0.9594375	0.171111563	0.489036086	0.598659596
BIOL	1003.1	S-N	0	22	Senior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.715909091	0.825074074	0.900125	0.188565448	0.142021832	0.061205605
BIOL	1003.1	A-F	1	22	Senior	 	0	7	6	2	6	6	6	6	6	4	2	6	6	6	7	5	2	6	1	5	5	0.756363636	0.869407407	0.947125	0.499244633	0.591563024	0.48709117
BIOL	1003.1	S-N	0	22	Senior	 	0	7	6	7	7	7	7	6	6	7	7	7	7	7	7	7	6	6	6	6	6	0.863636364	0.950962963	1.011	1.323068103	1.418538561	1.065887777
BIOL	1003.1	A-F	0	22	Senior	18	0	6	4	7	7	6	6	6	5	5	7	7	6	7	7	6	7	7	2	6	7	0.336363636	0.681259259	0.918375	-2.726233678	-1.31626427	0.226576064
BIOL	1003.1	A-F	0	22	Junior	20	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.761363636	0.868481481	0.942125	0.537643184	0.582174109	0.441784195
BIOL	1003.1	S-N	0	22	Senior	22	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.595454545	0.805814815	0.9504375	-0.736490565	-0.053267574	0.517107041
BIOL	1003.1	S-N	0	22	Senior	22	0	4	1	6	5	6	6	6	2	4	6	5	6	6	6	5	5	5	3	6	6	0.689090909	0.785148148	0.8511875	-0.017390419	-0.262828135	-0.382236414
BIOL	1003.1	S-N	1	22	Sophomore	24	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.636818182	0.712444444	0.7644375	-0.418829817	-1.000045654	-1.168312432
BIOL	1003.1	S-N	0	22	Senior	24	0	4	2	2	6	4	6	3	6	3	3	5	3	4	3	3	2	5	3	3	4	0.641363636	0.834888889	0.9679375	-0.383922048	0.24154432	0.675681454
BIOL	1003.1	A-F	1	22	Senior	25	0	4	1	3	4	5	4	5	5	5	4	5	5	5	4	5	6	3	3	3	5	0.652272727	0.788851852	0.88275	-0.300143389	-0.225272476	-0.096236134
BIOL	1003.1	A-F	0	22	Junior	26	0	6	6	4	6	6	3	4	5	5	3	5	5	7	3	5	3	6	2	6	5	0.863181818	0.906259259	0.935875	1.319577322	0.965241797	0.385150476
BIOL	1003.1	A-F	1	22	Senior	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.659090909	0.867703704	1.011125	-0.247781727	0.574287429	1.067020451
BIOL	1003.1	S-N	0	22	Senior	27	1	5	1	2	4	7	7	5	6	2	3	4	6	7	4	3	4	4	4	2	2	0.881818182	0.950037037	0.9969375	1.462699198	1.409149646	0.938461909
BIOL	1003.1	A-F	0	22	Senior	32	0	5	3	5	6	6	5	6	6	6	6	6	6	6	7	7	5	7	5	6	7	0.9	0.922	0.937125	1.602330292	1.124853335	0.39647722
BIOL	1003.1	S-N	1	21	Sophomore	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.547727273	0.726222222	0.8489375	-1.103022186	-0.860338613	-0.402624553
BIOL	1003.1	S-N	1	21	Sophomore	 	0	4	3	5	6	4	5	3	4	4	5	5	5	3	3	3	3	6	6	5	4	0.634545455	0.603703704	0.5825	-0.436283702	-2.102679689	-2.816919987
BIOL	1003.1	S-N	1	21	Sophomore	 	0	3	3	3	1	1	3	3	1	1	3	4	4	5	4	3	4	5	4	3	4	0.683636364	0.506592593	0.384875	-0.059279744	-3.087388973	-4.607678177
BIOL	1003.1	A-F	1	21	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.695	0.692925926	0.6915	0.027989688	-1.197963952	-1.82922793
BIOL	1003.1	S-N	0	21	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.713636364	0.779037037	0.824	0.171111563	-0.324794965	-0.628593091
BIOL	1003.1	A-F	0	21	Junior	18	1	5	2	6	5	3	7	4	5	3	6	7	4	4	7	6	4	5	1	5	6	0.452727273	0.691925926	0.856375	-1.832594661	-1.208103979	-0.335230427
BIOL	1003.1	A-F	1	21	Sophomore	19	0	4	4	5	3	3	4	4	4	4	4	5	5	 	3	4	4	4	4	4	4	0.502272727	0.734814815	0.8946875	-1.452099929	-0.773209488	0.011934269
BIOL	1003.1	A-F	1	21	Sophomore	20	1	4	4	5	4	5	4	5	4	 	5	4	 	5	5	5	 	5	 	5	5	0.511363636	0.731333333	0.8825625	-1.382284382	-0.80851181	-0.097935145
BIOL	1003.1	A-F	0	21	Sophomore	21	0	6	6	6	7	7	7	6	5	6	7	7	7	7	7	7	7	7	7	7	6	0.468181818	0.675962963	0.8188125	-1.713908233	-1.369968855	-0.675599078
